name,psgcCode
Anonang,0203109025
Anonang,0203128001
Anonang,0307102001
Anonang,0405628003
Anonang,0603028005
Anonang,0701209001
Anonang,0701224001
Anonang,0701247003
Anonang,0803710002
Anonang,0907302004
Anonang,0907307057
Anonang,1102317002
Anonang,1102401003
Anonang,1204709003
Anonang Mayor,0102907001
Anonang Menor,0102907002
Anonang Norte,0702211002
Anonang Sur,0702211003
Anonangin,0405619002
Anonas,0105546001
Anonat,1404406001
Anongan,0907216001
Anongo,0804806001
Anono-o,0603020001
Anopog,0702237002
Anopol,0500514005
Anoring,0603044004
Anos,0403411001
Anos,0405625002
Anos,0405647011
Anoyon,0701247004
Anquiana,0806025030
Anquiray,0201504006
Ansad,0102918001
Ansagan,1401113001
Ansipsip,0205010003
Ansiray,1705110002
Antadao,1404409005
Antagan,0203136002
Antagan I,0203137002
Antagan II,0203137003
Antalon,0603040003
Antao,1606806001
Antequera,1108209002
Anticala,1630400008
Antikin,0405620006
Antipangol,0105532005
Antipolo,1402711002
Antipolo,0304902001
Antipolo,0307109002
Antipolo,0401021002
Antipolo,0401026002
Antipolo,0401027001
Antipolo,0403423001
Antipolo,0405630003
Antipolo,0405645001
Antipolo,1704003001
Antipolo,1705208002
Antipolo,0501701002
Antipolo,0501705001
Antipolo,0501716001
Antipolo,0501722001
Antipolo,0501727001
Antipolo,0501737002
Antipolo,0502001001
Antipolo,0504115001
Antipolo,0506203004
Antipolo,0600406003
Antipolo,1804521001
Antipolo,0701222002
Antipolo,0702231001
Antipolo,0702252003
Antipolo,0802613001
Antipolo,0803703001
Antipolo,0803722002
Antipolo,0907201002
Antipolo,1606708002
Antipolo,1606814003
Antipolo Del Norte,0401014005
Antipolo Del Norte,0502011001
Antipolo Del Sur,0401014006
Antipolo Del Sur,0502011002
Antipolo Old,0501723002
Antipolo Young,0501723003
Antipona,0301404001
Antipuluan,1705315001
Antol,0806004001
Antolon,0501711002
Antong,1206507001
Antongalon,1630400009
Antonino,0103305037
Antonino,0203101002
Antonino,0405615001
Antonino,1705215038
Antonino,1705318002
Antonino,0907205001
Antonino,0907214001
Antonio Canao,1403206008
Antonio Luna,1600203002
Antutot,0205009001
Anuang,0603012004
Anulid,0105504001
Anuling,0906611001
Anuling Cerca I,0402114014
Anuling Cerca II,0402114015
Anuling Lejos I,0402114001
Anuling Lejos II,0402114016
Anunas,0330100002
Anungu,0201521003
Anupul,0306902001
Anuron,0802616001
Anurturu,0201521002
Anus,0401022002
Anusan,0405610002
Anyatam,0301419003
Ap-apaya,1400127001
Ap-apid,1402710002
Apacay,0401029001
Apad,0405621005
Apad,0405637001
Apad,0500514006
Apad,0501730004
Apad Lutao,0405607004
Apad Quezon,0405607005
Apad Taisan,0405607006
Apalan,0702252004
Apale,0501730005
Apale,0803722003
Apalen,0105511007
Apaleng,0103314002
Apalit,0305406002
Apanangon,1804612003
Apanay,0203101003
Apang,0102901004
Apao,1400125004
Apar,0401015001
Aparicio,0600406004
Apas,0730600003
Apas,1004310003
Apasan,0405639002
Apatan,1403209004
Apatot,0102918002
Apatut,0103305001
Apatut-Lubong,0102819002
Apaya,0102901005
Apaya,0105524007
Apaya,0105528002
Apayao,0103315003
Apayao,0201520001
Apdo,0600608001
Apelo,0603044005
Apero,0601917007
Apgahan,0600612003
Apian,0603028006
Apiat,0203103001
Apid,0803721001
Apil,1004209001
Apil-apil,1900709001
Apitong,1704001004
Apitong,1705208003
Aplaya,0203117009
Aplaya,0307705001
Aplaya,0401006002
Aplaya,0403422001
Aplaya,0403428001
Aplaya,1705203033
Aplaya,1004311001
Aplaya,1102403001
Apo,0702205003
Apo Island,1804609002
Apo Macote,1001312027
Apo-apo,0307102002
Apoaporawan,1705301001
Apoc-apoc,1705301002
Apokon,1102319001
Apollo,0300809025
Apologista,0603044006
Apolong,1804623001
Apolonia,0806022002
Apolonio Samson,1381300003
Apoloy,1804619002
Aponit,0105532006
Apopong,1230800029
Aporao,0105508002
Aposaga,0603044007
Aposkahoy,1004306002
Aposong,1903621001
Apostol,0307110002
Appas,1403213003
Apsayan,0306906003
Apuao,0501607001
Apud,0500507002
Apugan-Loakan,1430300001
Apulid,0306910004
Apurawan,1705301003
Aquib,0102914004
Aquib,0201520002
Aquino,0300804044
Aquino,0304914013
Aquino,0405648031
Aquino,0600406005
Aquino,1004215050
Aquino Nobleza East,0603023046
Aquino Nobleza West,0603023047
Ar-arampang,0103305002
Ar-arusip,0102803003
Ara,0203104002
Ara-al,1804516001
Arab,1400118002
Arabiat,0203112003
Arabunog,0803741001
Arac,0603035007
Aracay,0600611001
Arado,0504121001
Arado,0803710003
Arado,0803718002
Arado,0803739002
Arado,0803748003
Aragan,0102905002
Aragon,1102505004
Araibo,1108211013
Arakan,1204708003
Aramal,0105533004
Aramaywan,1705315002
Aramaywan,1705317002
Aranas,0600402001
Aranda,1804511002
Arangin,0102925003
Arangin,1705208004
Arangote,0600604002
Aranguel,0601913001
Aranguren,0306904001
Aranjuez,0603005001
Arante,0603044008
Arapison,0806016002
Aras-Asan,0600607002
Aras-Asan,0600615004
Aras-Asan,1606804001
Aratuc,1908702002
Araw At Bituin,1705104010
Arawan,0405641001
Arawane,0806006001
Arbismen,0405618003
Arbor,0702212008
Arcangel,0600402002
Arco,1900702001
Arcon,0203137005
Ardemil,0603044009
Arebasore,1804614002
Arellano,0203122003
Arellano,0300810001
Arellano,0804803002
Arellano,1608504002
Arellano Street,0105527002
Arena Blanco,0931700001
Arenas,0305403001
Arew,0307102004
Argao,1704004002
Argao,0600412001
Argawanon,0702243002
Argayoso,1004318001
Argosino,0405637002
Arguelles,0631000006
Aribungos,1705306002
Aridowen,0201525013
Ariendo,0304902002
Ariman,0506208001
Aring,0102803004
Aringay,0203128002
Aringay,1204703001
Aringin,0306909002
Aringit,0803741002
Ariosa,0907319002
Aripdip,0603042001
Ariston Este,0105506002
Ariston Weste,0105506003
Arizona,1204709004
Arkong Bato,1381600001
Armado,1705101009
Armeña,0702229001
Armenia,0306916005
Armenia,0504121002
Arnaldo Pob.,0402108030
Arnap,0102905003
Arnap,0102919001
Arnedo,0105514001
Aro-aldao,0501723004
Arobo,0600607003
Aroganga,0802606001
Aroganga,0804808003
Aromahon,1004314001
Aroman,1204702001
Aromin,0203112004
Arong,0806007095
Arorogan,1606814004
Aroroy,0506210002
Arosip,0103303002
Aroyao Pequeño,0502003001
Arpili,0702208003
Arsenal Aduana,0631000007
Artacho,0105510001
Artacho,0105541004
Artadi,1004317002
Arteche,0806023002
Artuz,0601917008
Arua-ay,0102818004
Arubub,0203115003
Arumahan,0401012002
Arusip,0203114008
Arwas,0105508003
Arwas,0205006001
As-Is,0401006003
As-Is,0401011001
Asaklat,0205706016
Asan Norte,0105541005
Asan Sur,0105541006
Asana,0403408001
Asassi,0201506005
Asbang,1102410001
Ascomo,0305407034
Asdum,0501609001
Aseniero,0907201003
Aserda,0105528003
Asgad,0502008003
Asgad,0802619003
Asia,1804512002
Asibanglan,1403209013
Asid,0504111002
Asilang,0102920040
Asin,0105511008
Asin,0906607001
Asin Este,0105524008
Asin Road,1430300002
Asin Weste,0105524009
Asinan,0105515002
Asinan,0331400001
Asinan,0701209002
Asinan,1102410002
Asinan,1606716008
Asinan Poblacion,0307114002
Asinan Proper,0307114003
Asinga-Via,0201506006
Asis I,0402114002
Asis II,0402114017
Asis III,0402114018
Asisan,0402119001
Asisig,0603039002
Aslong,0501718001
Aslum,0600406006
Aslum,0803702001
Aslum,0803725003
Aslum,0803746002
Aslum,0806017003
Asluman,0600608002
Asluman,0603014003
Ason,0501714001
Aspera,0603044010
Assumption,0301420019
Assumption,1206306001
Astorga,0601904008
Astorga,0603004002
Astorga,0803702002
Astorga,0803750001
Astorga,0806006002
Astorga,1102412001
Asturias,0306916006
Asturias,0906602002
Asug,0807804002
Asum,0804814001
Asuncion,0502010003
Asuncion,0806407002
Asuncion,0806408023
Asuncion,0806409029
Asuncion,1102303003
Aswe-Pabriaga,0603044011
Ata-atahon,1600209004
Atabay,0102916001
Atabay,0600607004
Atabay,0600613001
Atabay,0600614004
Atabay,0603002003
Atabay,1804602004
Atabay,0702202001
Atabay,0803719002
Atabayan,0603045002
Atainan,0105504003
Atan-Awe,1130700004
Ataragadong,1903622001
Atate,0304919013
Ataynan,0105511009
Atbu,0205012013
Atencio,0306909003
Atilano L. Ricardo,0300802016
Atimonan,0603023006
Atioc,0306916007
Atiotes,0600607005
Atiplo,0601908001
Atipolo,0803723044
Atipolo,0803748004
Atipolo,0804808004
Atipolo,0807808003
Atipuluan,1804502003
Atisan,0403424080
Atlae,1208007003
Atlag,0301410002
Atlu-Bola,0305409001
Atok,1408103003
Atok Trail,1430300003
Atong-atong,1900703001
Atop-atop,0702209001
Atotes,1804607001
Atsan,0502009006
Atulayan,0405607007
Atulayan,0405636002
Atulayan,0501731002
Atulayan Norte,0201529002
Atulayan Sur,0201529039
Atulinao,0405623003
Atulu,0201515002
Aturan,1704005003
Atuyan,0806412001
Auitan,0203133002
Aulo,0304919001
Aumbay,1102317003
Aundanao,1102317004
Aupagan,1630400010
Aureliana,0600612004
Aurelio,1608506001
Aurelio F. Freires,1206506027
Aurora,1381300004
Aurora,1408106023
Aurora,0203101004
Aurora,0203122004
Aurora,0205011001
Aurora,1705208005
Aurora,0504121003
Aurora,0701234001
Aurora,0806025001
Aurora,0806409002
Aurora,0908314001
Aurora,1108201016
Aurora,1600306001
Aurora,1600310002
Aurora,1606724004
Aurora,1606725001
Aurora East,0205703002
Aurora Hill Proper,1430300067
"Aurora Hill, North Central",1430300078
"Aurora Hill, South Central",1430300128
Aurora Pob.,0500505025
Aurora West,0205703003
Aurora-del Pilar,0603018046
Austin Heights,1003508001
Avanceña,1206306002
Avanzada,0603028007
Avelino,0806016003
Avila,0607901002
Awa,1600306002
Awa-an,1804602005
Awag,0105505003
Awai,0105534001
Awai,0506207002
Awallan,0201506007
Awang,0500510001
Awang,0603030004
Awang,0806020002
Awang,1004321001
Awang,1908705002
Awang East,0806003158
Awang West,0806003159
Awao,1108207001
Awao,1600310003
Awasian,1606819001
Awayan,1402708001
Awayan,0501718002
Awayan,0501734004
Awihao,0702251001
Awile,0105505002
Awis,0603028008
Awitan,0501603002
Awitan,0501606002
Awitan,0501608001
Aya,0401022003
Aya,0401030001
Aya,1804613002
Aya-aya,1004316001
Ayaas,0405647012
Ayabang,0603028009
Ayahag,0806412002
Ayala,0305411027
Ayala,0931700002
Ayaman,0603012005
Ayangan,1402706003
Ayangan,0607905002
Ayao-iyao,0401012003
Ayaoan,0103310002
Ayat,0504110002
Ayod,0203110001
Ayong,0603012006
Ayong,1903620001
Ayos Lomboy,0304911002
Ayson,0306906005
Ayubo,0603028010
Ayubo,0603046004
Ayudante,0102906004
Ayugan,0501725001
Ayugao,0501729001
Ayungon,1804516002
Ayungon,1804530002
Ayusan,0102925004
Ayusan I,0405648002
Ayusan II,0405648032
Ayusan Norte,0102934001
Ayusan Sur,0102934002
Ayuti,0405623004
Ayuyan,0603035008
Ayyeng,1400116004
Azagra,1804621001
Azarga,1705913002
Azpetia,1600306003
Azucena,0501734005
Azucena,0702210001
Azucena,1606725002
Azusano,0908315031
B. Cadungon,1204715012
B. Del Mundo,1705207001
B. F. Homes,1381000007
B. F. International Village,1380200011
B. Titong,0504111003
B'Laan,1208007006
Ba-ang,1402702022
Ba-ao,0907201004
Ba-as,1900702002
Ba-ay,1403209005
Ba-ay,0806003007
Ba-ayan,1401114003
Ba-i,1400111002
Ba-ong,0603002004
Ba-ug,1400122002
Baac,1400112001
Baac,0603017004
Baan,0205002017
Baan,0205010004
Baan KM 3,1630400012
Baan Riverside Pob.,1630400033
Baanan,0403415004
Baang,0504113001
Baang,0701213003
Baao,0405627003
Baao,0504102001
Baas,0803719003
Baay,0102805002
Baay,0103304002
Baay,0105522002
Baay,0501606003
Babaclayon,0806014002
Babadi,0205010005
Babag,0701217001
Babag,0730600004
Babag,0731100002
Babag,1108207002
Babag,1630400013
Babag,1900713001
Babagan,1907006001
Babaguan,0502007002
Babalag East,1403211001
Babalag West,1403211015
Babalaya,1003501002
Babalayan Townsite,1003501003
Baballasioan,0102926003
Babancal,0307103001
Babangonan,1705215002
Babanikhon,0802613002
Babanuang,0203130002
Babaran,0203112005
Babasalon,1003511001
Babasit,0105525002
Babatnin,0301410003
Babayoan,0102924002
Babayog,1903610034
Babayongan,0702222002
Babayuan,0201504007
Babbanoy,1403214002
Babo Pangulo,0305415001
Babo Sacan,0305415002
Baborawon,1001307002
Babuyan,0105520014
Babuyan,0307113001
Babuyan,1731500001
Babuyan,1606807002
Babuyan Claro,0201509009
Bacabac,0105515004
Bacabac,0306903004
Bacag,1400109001
Bacag,0105547002
Bacagan,0201506008
Bacahan,0907318001
Bacak,0502001002
Bacalan,0600615005
Bacalan,0908305001
Bacalon,0506211004
Bacan,0600403002
Bacan,0603012007
Bacan,0603046005
Bacani,0103313004
Bacani,0701214001
Bacao,0401032001
Bacao,1705311001
Bacao,0908308001
Bacao I,0402108002
Bacao II,0402108031
Bacar,0102912002
Bacarreña,0203132001
Bacarri,1404406002
Bacauan,0603030006
Bacawan,1705210001
Bacawan,0907306001
Bacay,0603018002
Bacay II,1600313014
Bacayan,0730600006
Bacayao,0304911003
Bacayao Norte,0105518001
Bacayao Sur,0105518002
Bacayawan,0802613003
Bacayawan,0907305001
Bacayawan,1003514001
Bacayawan,1903613049
Bacayawan,1903615003
Bacayawan,1903616001
Bacayawan,1903640001
Baccuit,0201504008
Baccuit Norte,0103307002
Baccuit Sur,0103307003
Bacdulong,1206319001
Bacgong,0501711003
Bachao,0803729001
Bachao,0806006003
Bachao Ibaba,1704003003
Bachao Ilaya,1704003004
Bachaw Norte,0600407002
Bachaw Sur,0600407003
Bachawan,1705905002
Bachawan,1705911001
Bacjao,0607901005
Bacjao,0802602001
Bacjao,0806001001
Bacjawan Norte,0603015004
Bacjawan Sur,0603015005
Backiling,0201505001
Baclao,1804507002
Baclaran,1381000001
Baclaran,0401003001
Baclaran,0403404001
Baclaran,0405607008
Baclas,0401007002
Baclay,0907330002
Baclayan,1705211013
Baclayan,0603032001
Baclayan,0702212001
Baclayan,0806006004
Baclayan Lilod,1903624042
Baclayan Raya,1903624079
Baclayon,0500501001
Baclayon,1001310002
Baclig,0102905004
Bacnar,0105532007
Bacneng,0205012002
Bacnit,0105523002
Bacnit,1001805002
Bacnono,0105511010
Bacnor East,0203105001
Bacnor West,0203105002
Baco,0803729002
Bacolod,0500507003
Bacolod,0500517002
Bacolod,0501703002
Bacolod,0504112001
Bacolod,0506209002
Bacolod,0506210003
Bacolod,0506211005
Bacolod,0603005002
Bacolod,0603028011
Bacolod,0603030007
Bacolod,0807805002
Bacolod,1004210003
Bacolod,1606804002
Bacolod,1606807003
Bacolod,1903606012
Bacolod,1903633001
Bacolod Chico Proper,1903617003
Bacolod I,1903611003
Bacolod II,1903611004
Bacong,0300805003
Bacong,0307708001
Bacong,0405602002
Bacong,0405620007
Bacong,0500508004
Bacong,0600605002
Bacong,0603018003
Bacong,0603020002
Bacong,1804622001
Bacong,0701203002
Bacong,0803705019
Bacong,0907213001
Bacong,0907223012
Bacong,1204714027
Bacong,1903616006
Bacong Ibaba,0405616001
Bacong Ilaya,0405616002
Bacong-Montilla,1804502004
Bacong-Sigsigan,0403408002
Bacongbacong,1704003005
Bacooc,1400110002
Bacqui,0103303003
Bacradal,0203112006
Bacring,0201504009
Bacsay,1408105001
Bacsay,0306903005
Bacsay Cataraoan Norte,0201511002
Bacsay Cataraoan Sur,0201511030
Bacsay Mapulapula,0201511003
Bacsayan,0102924003
Bacsayan,0103316003
Bacsil,0102804002
Bacsil,0102809002
Bacsil,0102816001
Bacsil,0102920001
Bacsil,0103303004
Bacsil,0103314003
Bactad East,0105546003
Bactas,0501601002
Bactas,0702216004
Bactul I,0806407004
Bactul II,0806407003
Bacubac,0806002003
Baculanad,0803744001
Baculin,1102501001
Baculin,1606809002
Baculod,0201502005
Baculod,0203108006
Baculod,0203114009
Baculod,0806404004
Baculong,0306917001
Baculongan Norte,1401105004
Baculongan Sur,1401105014
Baculud,0201504010
Baculud,0201515003
Bacundao Este,0105524010
Bacundao Weste,0105524011
Bacung,1900705001
Bacungan,0405622001
Bacungan,1705208006
Bacungan,1705209002
Bacungan,1705210002
Bacungan,1731500002
Bacungan,0907226001
Bacungan,1102407001
Bacuranan,0603035009
Bacusanon,1001316002
Bacuyangan,1804512003
Bacuyong,0907209002
Bacyang,0600410003
Bacyaran,0806004002
Bad-as,0603040004
Bad-as,1606717004
Badak,1903605001
Badak,1903623001
Badak,1908705003
Badak,1908811001
Badak Lumao,1903615004
Badas,1400122003
Badas,1102509001
Badbad,0500512001
Badbad Occidental,0701230002
Badbad Oriental,0701230003
Badduat,1408104001
Badeo,1401109001
Badian,0500512002
Badiang,0504105003
Badiang,0600613002
Badiang,0603003002
Badiang,0603032002
Badiang,0603046007
Badiang,0701203003
Badiang,0701224003
Badiang,0701241003
Badiang,0803723003
Badiang,0806407005
Badiang,0806411001
Badiangan,0600403003
Badiangan,0600611002
Badiangan,0600612005
Badiangan,0603001003
Badiangan,0603025004
Badiangan,0603031004
Badiangay,0803744002
Badiangon,0601913002
Badiangon,0806403002
Badiangon,1204718003
Badiangon,1206509002
Bading Pob.,1630400014
Badio,0102819003
Badio,0600416003
Badja,1900706002
Badlan Grande,0603013007
Badlan Pequeño,0603013008
Badling,0504121004
Bado Dangwa,1403213033
Badong,1606818004
Badtasan,1208003001
Badu,0603013009
Baduang,0102815003
Bae,1804612004
Bae,0702246002
Baesa,1381300005
Bag-ong Anonang,1004203002
Bag-ong Balamban,0907315001
Bag-ong Baroy,0907340001
Bag-Ong Barrio,0601917009
Bag-ong Dalaguete,0907315002
Bag-ong Kauswagan,0907328002
Bag-ong Misamis,0907307001
Bag-ong Misamis,0907325001
Bag-ong Oroquieta,0907340002
Bag-ong Silao,0907307003
Bag-ong Tabogon,0907328004
Bag-ong Valencia,0907308002
Bag-otan,0806011021
Baga,0907307002
Baga,0908309002
Baga,1004211001
Baga-as,1804511025
Bagaba-o,0803729003
Bagabag,0203136003
Bagacay,0405622002
Bagacay,1704002001
Bagacay,1705910009
Bagacay,0500505003
Bagacay,0501606004
Bagacay,0501718003
Bagacay,0501733002
Bagacay,0501737003
Bagacay,0504113002
Bagacay,0504119002
Bagacay,0506202003
Bagacay,0506204001
Bagacay,0506208002
Bagacay,0600406007
Bagacay,0600606002
Bagacay,0601909005
Bagacay,0603021004
Bagacay,0603035010
Bagacay,0603037003
Bagacay,0603038003
Bagacay,0603042002
Bagacay,0603045003
Bagacay,1804505003
Bagacay,1804609003
Bagacay,1804610001
Bagacay,1806102001
Bagacay,0701234002
Bagacay,0701243001
Bagacay,0702213001
Bagacay,0702246003
Bagacay,0802617002
Bagacay,0803701004
Bagacay,0803743001
Bagacay,0804809002
Bagacay,0804814002
Bagacay,0806003008
Bagacay,0806006005
Bagacay,0806008001
Bagacay,0907217001
Bagacay,1208001002
Bagacay East,0603029006
Bagacay East,0803728001
Bagacay Katipunan,0701230004
Bagacay Kawayan,0701230005
Bagacay Saong,0701230006
Bagacay West,0603029007
Bagacay West,0803728002
Bagacayan,0603021005
Bagadion,0501718004
Bagahabag,0205013020
Bagahanglad,0504119003
Bagakay,0702210002
Bagakay,0702247002
Bagakay,0702251002
Bagakay,1004210004
Bagakay,1606706010
Bagakay,1606707001
Bagakay,1606708001
Bagalangit,0401016003
Bagalay,1400124001
Bagalayag,0506206002
Bagalnga,0702218001
Bagalupa,0907312001
Bagamelon,0501718005
Bagan,1908812002
Bagang,0305412003
Bagangan Sr.,0501719003
Bagani Camposanto,0102906005
Bagani Gabor,0102906006
Bagani Tocgo,0102906007
Bagani Ubbog,0102906008
Baganian,0907327002
Baganihan,1130700175
Baganipay,0908314002
Baganito,0807806001
Bagaobawan,0500515003
Bagar,0102906009
Bagasawe,0702252005
Bagasbas,0501603003
Bagasbas,0804813001
Bagatabao,0502001003
Bagatangki,0500510002
Bagatayam,0702247003
Bagauma,0504101004
Bagawang,0502006001
Bagawines,1804624001
Bagay,0201529003
Bagay,0603021006
Bagay,0702221002
Bagaygay,0603044012
Bagbag,1381300006
Bagbag,0102822002
Bagbag,0103307004
Bagbag,0401031006
Bagbag I,0402117002
Bagbag II,0402117013
Bagbago,0102822003
Bagbagon,1900703018
Bagbagotot,0102902001
Bagbaguin,1381600002
Bagbaguin,0301412001
Bagbaguin,0301415001
Bagbaguin,0301423001
Baggao,0201510005
Baggoc,0102907003
Baghari,0600602002
Bagiangun,1903628039
Bagid*,1907004015
Bagna,0301410004
Bagnen Oriente,1404402002
Bagnen Proper,1404402003
Bagnos,0203101005
Bagnos,0203103002
Bago,0102823005
Bago,0304910001
Bago,0401010001
Bago,0601914002
Bago,1804532001
Bago,1804622002
Bago,0701209003
Bago,0702206003
Bago,0803707005
Bago,0907218003
Bago Aplaya,1130700176
Bago Chiquito,0601909006
Bago Gallera,1130700005
Bago Grande,0601909007
Bago Oshiro,1130700006
Bagoaingud,1903601002
Bagoaingud,1903602050
Bagoaingud,1903604003
Bagoaingud,1903606002
Bagoaingud,1903609001
Bagoaingud,1903613003
Bagoaingud,1903615006
Bagoaingud,1903619043
Bagoaingud,1903621002
Bagoaingud,1903624001
Bagoaingud,1903625002
Bagoaingud,1903629001
Bagoaingud,1903636004
Bagoaingud,1903638024
Bagoaingud,1999907001
Bagocboc,1004321002
Bagoenged,1908705004
Bagoenged,1908816001
Bagoladio,0501706001
Bagolatao,0501722002
Bagolibas,0806017004
Bagolibas,1204717001
Bagonawa,1804525001
Bagonbon,1804524001
Bagong,1401112002
Bagong,0803738002
Bagong,1908820001
Bagong Anyo,0403410002
Bagong Anyo,0405615002
Bagong Argao,0907319003
Bagong Badian,1003505001
Bagong Baguio,0907214002
Bagong Barrio,0301415002
Bagong Barrio,0301419006
Bagong Barrio,0304911004
Bagong Barrio,0600411004
Bagong Bayan,0301410005
Bagong Bayan,0405627020
Bagong Bayan,1705312001
Bagong Bayan,1705318003
Bagong Bayan,1731500003
Bagong Bayan,0501605001
Bagong Bayan,0502007003
Bagong Bayan District,0803707006
Bagong Bayan II-A,0403424001
Bagong Borbon,0908302022
